date,Real Upper Band,Real Middle Band,Real Lower Band
2010-06-30,113.8257,108.616,103.4063
2010-07-01,113.9186,108.2185,102.5184
2010-07-02,114.2429,107.9875,101.7321
2010-07-06,114.4179,107.8565,101.2951
2010-07-07,114.4154,107.831,101.2466
2010-07-08,114.4285,107.8865,101.3445
2010-07-09,114.3435,107.827,101.3105
2010-07-12,114.2066,107.7445,101.2824
2010-07-13,114.2227,107.752,101.2813
2010-07-14,113.8735,107.6345,101.3955
2010-07-15,113.5179,107.5205,101.5231
2010-07-16,112.8633,107.2465,101.6297
2010-07-19,112.2524,107.0245,101.7966
2010-07-20,111.7588,106.878,101.9972
2010-07-21,111.4772,106.753,102.0288
2010-07-22,111.5138,106.7645,102.0152
2010-07-23,111.9178,106.914,101.9102
2010-07-26,112.4871,107.0985,101.7099
2010-07-27,113.0267,107.2995,101.5723
2010-07-28,113.3704,107.6305,101.8906
2010-07-29,113.4586,107.984,102.5094
2010-07-30,113.3589,108.3595,103.3601
2010-08-02,113.3779,108.8875,104.3971
2010-08-03,113.1324,109.355,105.5776
2010-08-04,113.4803,109.698,105.9157
2010-08-05,113.814,109.9825,106.151
2010-08-06,114.0544,110.204,106.3536
2010-08-09,114.349,110.452,106.555
2010-08-10,114.5542,110.588,106.6218
2010-08-11,114.5561,110.5705,106.5849
2010-08-12,114.5762,110.518,106.4598
2010-08-13,114.4004,110.6005,106.8006
2010-08-16,114.3006,110.649,106.9974
2010-08-17,114.2548,110.7045,107.1542
2010-08-18,114.0117,110.8405,107.6693
2010-08-19,114.1384,110.7615,107.3846
2010-08-20,114.2759,110.6175,106.9591
2010-08-23,114.3269,110.3955,106.4641
2010-08-24,114.5173,110.0945,105.6717
2010-08-25,114.6109,109.85,105.0891
2010-08-26,114.7584,109.597,104.4356
2010-08-27,114.7115,109.4265,104.1415
2010-08-30,114.3966,109.054,103.7114
2010-08-31,114.0811,108.7085,103.3359
2010-09-01,113.4871,108.483,103.4789
2010-09-02,112.93,108.314,103.698
2010-09-03,112.631,108.239,103.847
2010-09-07,111.9517,108.0715,104.1913
2010-09-08,111.4941,107.973,104.4519
2010-09-09,111.763,108.054,104.345
2010-09-10,112.191,108.1965,104.202
2010-09-13,112.8725,108.417,103.9615
2010-09-14,113.457,108.6365,103.816
2010-09-15,113.9959,108.811,103.6261
2010-09-16,114.4675,108.974,103.4805
2010-09-17,114.879,109.2045,103.53
2010-09-20,115.5554,109.5385,103.5216
2010-09-21,116.087,109.8815,103.676
2010-09-22,116.326,110.276,104.226
2010-09-23,116.3834,110.604,104.8246
2010-09-24,116.5845,111.0835,105.5825
2010-09-27,116.762,111.454,106.146
2010-09-28,116.5929,111.922,107.2511
2010-09-29,116.0588,112.38,108.7012
2010-09-30,115.9424,112.6635,109.3846
2010-10-01,115.9545,112.9205,109.8865
2010-10-04,115.968,113.0635,110.159
2010-10-05,116.1138,113.3835,110.6532
2010-10-06,116.2666,113.6645,111.0624
2010-10-07,116.3642,113.913,111.4618
2010-10-08,116.605,114.166,111.727
2010-10-11,116.9335,114.3625,111.7915
2010-10-12,117.2703,114.5805,111.8907
2010-10-13,117.7858,114.8225,111.8592
2010-10-14,118.1007,115.043,111.9853
2010-10-15,118.3344,115.3035,112.2726
2010-10-18,118.7556,115.507,112.2584
2010-10-19,118.8555,115.6445,112.4335
2010-10-20,119.0472,115.867,112.6868
2010-10-21,119.0731,116.1485,113.2239
2010-10-22,119.3325,116.325,113.3175
2010-10-25,119.5685,116.5465,113.5245
2010-10-26,119.7836,116.749,113.7144
2010-10-27,119.8684,116.9445,114.0206
2010-10-28,119.8425,117.158,114.4735
2010-10-29,119.8243,117.352,114.8797
2010-11-01,119.4795,117.591,115.7025
2010-11-02,119.6792,117.7625,115.8458
2010-11-03,119.9275,117.9585,115.9895
2010-11-04,120.7902,118.277,115.7638
2010-11-05,121.6321,118.586,115.5399
2010-11-08,122.2301,118.878,115.5259
2010-11-09,122.546,119.108,115.67
2010-11-10,122.9437,119.317,115.6903
2010-11-11,123.1822,119.526,115.8698
2010-11-12,123.2188,119.651,116.0832
2010-11-15,123.253,119.7385,116.224
2010-11-16,123.1295,119.81,116.4905
2010-11-17,123.1094,119.8275,116.5456
2010-11-18,123.1072,119.919,116.7308
2010-11-19,123.1244,120.016,116.9076
2010-11-22,123.14,120.0905,117.041
2010-11-23,123.1529,120.077,117.0011
2010-11-24,123.1438,120.168,117.1922
2010-11-26,123.1211,120.188,117.2549
2010-11-29,123.0908,120.2215,117.3522
2010-11-30,123.0936,120.2195,117.3454
2010-12-01,123.1687,120.2965,117.4243
2010-12-02,123.4572,120.427,117.3968
2010-12-03,123.5761,120.4585,117.3409
2010-12-06,123.5839,120.4605,117.3371
2010-12-07,123.6483,120.4775,117.3067
2010-12-08,123.9285,120.561,117.1935
2010-12-09,124.2337,120.644,117.0543
2010-12-10,124.7293,120.786,116.8427
2010-12-13,125.263,121.004,116.745
2010-12-14,125.7551,121.236,116.7169
2010-12-15,125.9847,121.533,117.0813
2010-12-16,126.2616,121.863,117.4644
2010-12-17,126.5098,122.08,117.6502
2010-12-20,126.775,122.2955,117.816
2010-12-21,127.1189,122.5555,117.9921
2010-12-22,127.2804,122.922,118.5636
2010-12-23,127.5113,123.192,118.8727
2010-12-27,127.4763,123.5345,119.5927
2010-12-28,127.3779,123.868,120.3581
2010-12-29,126.852,124.2395,121.627
2010-12-30,126.7011,124.475,122.2489
2010-12-31,126.7429,124.6345,122.5261
2011-01-03,127.0404,124.8425,122.6446
2011-01-04,127.2212,125.0535,122.8858
2011-01-05,127.4887,125.294,123.0993
2011-01-06,127.671,125.4995,123.328
2011-01-07,127.7979,125.6685,123.5391
2011-01-10,127.9226,125.7935,123.6644
2011-01-11,128.1008,125.937,123.7732
2011-01-12,128.5,126.1325,123.765
2011-01-13,128.712,126.346,123.98
2011-01-14,129.154,126.57,123.986
2011-01-18,129.4983,126.831,124.1637
2011-01-19,129.541,127.0135,124.486
2011-01-20,129.6008,127.148,124.6952
2011-01-21,129.701,127.2775,124.854
2011-01-24,129.8717,127.4525,125.0333
2011-01-25,130.0094,127.6285,125.2476
2011-01-26,130.2096,127.8205,125.4314
2011-01-27,130.4243,128.024,125.6237
2011-01-28,130.2869,128.124,125.9611
2011-01-31,130.1485,128.2705,126.3925
2011-02-01,130.5316,128.455,126.3784
2011-02-02,130.7711,128.6305,126.4899
2011-02-03,131.0704,128.7875,126.5046
2011-02-04,131.383,128.9755,126.568
2011-02-07,131.802,129.217,126.632
2011-02-08,132.2565,129.4965,126.7365
2011-02-09,132.5788,129.7385,126.8982
2011-02-10,132.9242,129.9255,126.9268
2011-02-11,133.3737,130.1625,126.9513
2011-02-14,133.8515,130.369,126.8865
2011-02-15,134.1845,130.5435,126.9025
2011-02-16,134.5755,130.8235,127.0715
2011-02-17,134.9451,131.132,127.3189
2011-02-18,135.3057,131.44,127.5743
2011-02-22,135.292,131.5765,127.861
2011-02-23,135.2291,131.669,128.1089
2011-02-24,135.1915,131.732,128.2725
2011-02-25,135.2221,131.849,128.4759
2011-02-28,134.9511,132.1205,129.2899
2011-03-01,134.6574,132.233,129.8086
2011-03-02,134.6311,132.2565,129.8819
2011-03-03,134.6903,132.4055,130.1207
2011-03-04,134.6497,132.49,130.3303
2011-03-07,134.6321,132.504,130.3759
2011-03-08,134.6486,132.5345,130.4204
2011-03-09,134.6405,132.5255,130.4105
2011-03-10,134.8054,132.409,130.0126
2011-03-11,134.8273,132.335,129.8427
2011-03-14,134.8357,132.182,129.5283
2011-03-15,134.958,131.9385,128.919
2011-03-16,135.4768,131.597,127.7172
2011-03-17,135.3573,131.297,127.2367
2011-03-18,135.074,130.9725,126.871
2011-03-21,134.5232,130.733,126.9428
2011-03-22,134.4109,130.606,126.8011
2011-03-23,134.3594,130.538,126.7166
2011-03-24,134.3573,130.5365,126.7157
2011-03-25,134.2349,130.485,126.7351
2011-03-28,133.9322,130.3765,126.8208
2011-03-29,134.0304,130.423,126.8156
2011-03-30,134.2382,130.501,126.7638
2011-03-31,134.0721,130.457,126.8419
2011-04-01,134.1929,130.491,126.7891
2011-04-04,134.4591,130.5825,126.7059
2011-04-05,134.57,130.6155,126.661
2011-04-06,134.7834,130.679,126.5746
2011-04-07,135.0927,130.848,126.6033
2011-04-08,135.2833,130.949,126.6147
2011-04-11,135.431,131.0695,126.708
2011-04-12,135.4234,131.215,127.0066
2011-04-13,134.9966,131.479,127.9614
2011-04-14,134.7635,131.6645,128.5655
2011-04-15,134.4082,131.8785,129.3488
2011-04-18,134.3332,131.9195,129.5058
2011-04-19,134.1363,132.0205,129.9047
2011-04-20,134.0571,132.1925,130.3279
2011-04-21,134.2243,132.3365,130.4487
2011-04-25,134.3598,132.4535,130.5472
2011-04-26,134.6803,132.644,130.6077
2011-04-27,135.224,132.8345,130.445
2011-04-28,135.7841,133.0015,130.2189
2011-04-29,136.3419,133.1935,130.0451
2011-05-02,136.7602,133.347,129.9338
2011-05-03,137.0375,133.4705,129.9035
2011-05-04,137.1634,133.55,129.9366
2011-05-05,137.1607,133.5475,129.9343
2011-05-06,137.214,133.5915,129.969
2011-05-09,137.3225,133.6845,130.0465
2011-05-10,137.5664,133.855,130.1436
2011-05-11,137.5556,134.0035,130.4514
2011-05-12,137.5644,134.1845,130.8046
2011-05-13,137.469,134.3085,131.148
2011-05-16,137.3986,134.366,131.3334
2011-05-17,137.0495,134.4965,131.9435
2011-05-18,136.746,134.649,132.552
2011-05-19,136.701,134.728,132.755
2011-05-20,136.7102,134.7195,132.7288
2011-05-23,136.9031,134.6405,132.3779
2011-05-24,137.0445,134.4985,131.9525
2011-05-25,136.9782,134.3345,131.6908
2011-05-26,136.7516,134.179,131.6064
2011-05-27,136.4013,134.033,131.6647
2011-05-31,136.1545,133.967,131.7795
2011-06-01,135.9863,133.774,131.5617
2011-06-02,135.9451,133.619,131.2929
2011-06-03,136.1716,133.4595,130.7474
2011-06-06,136.5009,133.2015,129.9021
2011-06-07,136.6137,132.9135,129.2133
2011-06-08,136.4686,132.541,128.6134
2011-06-09,136.3417,132.289,128.2363
2011-06-10,136.2398,131.915,127.5902
2011-06-13,136.1754,131.598,127.0206
2011-06-14,136.0233,131.4045,126.7857
2011-06-15,136.014,131.097,126.18
2011-06-16,135.6869,130.744,125.8011
2011-06-17,135.2082,130.3625,125.5168
2011-06-20,134.8041,130.067,125.3299
2011-06-21,134.5898,129.9365,125.2832
2011-06-22,134.3612,129.7725,125.1838
2011-06-23,134.0348,129.568,125.1012
2011-06-24,133.5868,129.2585,124.9302
2011-06-27,132.8732,128.98,125.0868
2011-06-28,131.5346,128.7155,125.8964
2011-06-29,131.2556,128.658,126.0604
2011-06-30,131.3258,128.67,126.0142
2011-07-01,132.2846,128.845,125.4054
2011-07-05,133.1487,129.0835,125.0183
2011-07-06,133.9217,129.334,124.7463
2011-07-07,134.9404,129.681,124.4216
2011-07-08,135.5745,129.931,124.2875
2011-07-11,135.7533,130.1495,124.5457
2011-07-12,135.8462,130.3345,124.8228
2011-07-13,135.9889,130.4605,124.9321
2011-07-14,135.9557,130.656,125.3563
2011-07-15,135.9603,130.8755,125.7907
2011-07-18,135.8301,131.0535,126.2769
2011-07-19,135.874,131.305,126.736
2011-07-20,135.9868,131.465,126.9432
2011-07-21,136.2699,131.756,127.2421
2011-07-22,136.4504,132.07,127.6896
2011-07-25,136.1332,132.421,128.7088
2011-07-26,135.7953,132.6905,129.5857
2011-07-27,135.6736,132.74,129.8064
2011-07-28,135.7246,132.715,129.7054
2011-07-29,135.9249,132.583,129.2411
2011-08-01,135.992,132.326,128.66
2011-08-02,136.5632,131.91,127.2568
2011-08-03,136.6954,131.52,126.3446
2011-08-04,137.6143,130.765,123.9157
2011-08-05,138.1146,130.049,121.9834
2011-08-08,140.1865,129.0635,117.9405
2011-08-09,140.5136,128.3675,116.2214
2011-08-10,141.2821,127.39,113.4979
2011-08-11,141.1625,126.71,112.2575
2011-08-12,140.7567,126.0315,111.3063
2011-08-15,140.2798,125.532,110.7842
2011-08-16,139.4514,124.875,110.2986
2011-08-17,138.5128,124.226,109.9392
2011-08-18,137.2958,123.227,109.1582
2011-08-19,135.9052,122.13,108.3548
2011-08-22,134.3264,121.075,107.8236
2011-08-23,132.3551,120.2305,108.1059
2011-08-24,130.7785,119.6045,108.4305
2011-08-25,129.036,118.9075,108.779
2011-08-26,127.2696,118.3395,109.4094
2011-08-29,125.664,117.9685,110.273
2011-08-30,124.8854,117.778,110.6706
2011-08-31,123.9225,117.5805,111.2385
2011-09-01,124.0205,117.6145,111.2085
2011-09-02,123.8104,117.503,111.1956
2011-09-06,123.5802,117.7395,111.8988
2011-09-07,123.8233,117.88,111.9367
2011-09-08,123.5921,118.2175,112.8429
2011-09-09,123.6027,118.147,112.6913
2011-09-12,123.5681,118.0745,112.5809
2011-09-13,123.2993,117.9305,112.5617
2011-09-14,123.2755,117.9195,112.5635
2011-09-15,123.5309,118.0075,112.4841
2011-09-16,123.8386,118.358,112.8774
2011-09-19,123.6069,118.7415,113.8761
2011-09-20,123.1507,119.1135,115.0763
2011-09-21,123.1358,119.123,115.1102
2011-09-22,123.7053,118.862,114.0187
2011-09-23,123.9894,118.725,113.4606
2011-09-26,124.0055,118.6385,113.2715
2011-09-27,123.6838,118.4475,113.2112
2011-09-28,123.3252,118.1205,112.9158
2011-09-29,122.7318,117.812,112.8922
2011-09-30,122.5203,117.4225,112.3247
2011-10-03,123.0723,117.0265,110.9807
2011-10-04,123.1758,116.794,110.4122
2011-10-05,122.7508,116.5005,110.2502
2011-10-06,122.514,116.373,110.232
2011-10-07,122.5072,116.3625,110.2178
2011-10-10,122.8107,116.508,110.2053
2011-10-11,123.0419,116.606,110.1701
2011-10-12,123.2559,116.675,110.0941
2011-10-13,123.088,116.629,110.17
2011-10-14,123.3134,116.6815,110.0496
2011-10-17,123.3008,116.6775,110.0542
2011-10-18,123.7506,116.798,109.8454
2011-10-19,124.226,117.023,109.82
2011-10-20,124.6701,117.463,110.2559
2011-10-21,125.4842,117.9845,110.4848
2011-10-24,126.574,118.447,110.32
2011-10-25,127.0782,118.7225,110.3668
2011-10-26,127.703,119.1805,110.658
2011-10-27,129.1341,119.8095,110.4849
2011-10-28,130.1291,120.582,111.0349
2011-10-31,129.7787,121.3605,112.9423
2011-11-01,129.1744,121.8435,114.5126
2011-11-02,128.8585,122.322,115.7855
2011-11-03,128.979,122.81,116.641
2011-11-04,128.6319,123.2985,117.9651
2011-11-07,128.8275,123.6325,118.4375
2011-11-08,129.2217,124.0415,118.8613
2011-11-09,129.1384,124.162,119.1856
2011-11-10,129.0383,124.3525,119.6667
2011-11-11,129.2707,124.557,119.8433
2011-11-14,129.1038,124.8185,120.5332
2011-11-15,129.1837,124.9935,120.8033
2011-11-16,128.9688,125.141,121.3132
2011-11-17,128.9137,125.1635,121.4133
2011-11-18,129.0347,125.064,121.0933
2011-11-21,129.3802,124.7725,120.1648
2011-11-22,129.7488,124.5795,119.4102
2011-11-23,130.435,124.1925,117.95
2011-11-25,130.3495,123.578,116.8065
2011-11-28,129.6918,123.1335,116.5752
2011-11-29,129.4561,122.861,116.2659
2011-11-30,129.6561,123.0105,116.3649
2011-12-01,129.7476,123.0595,116.3714
2011-12-02,129.5721,122.99,116.4079
2011-12-05,129.6727,123.027,116.3813
2011-12-06,129.6727,123.027,116.3813
2011-12-07,129.4644,122.9695,116.4746
2011-12-08,129.5177,123.009,116.5003
2011-12-09,129.7166,123.0955,116.4744
2011-12-12,129.4139,122.973,116.5321
2011-12-13,129.1922,122.8525,116.5128
2011-12-14,128.8135,122.6355,116.4575
2011-12-15,128.6851,122.5405,116.3959
2011-12-16,128.6705,122.5145,116.3585
2011-12-19,128.659,122.43,116.201
2011-12-20,128.77,122.6435,116.517
2011-12-21,128.8395,122.8925,116.9455
2011-12-22,128.5928,123.328,118.0632
2011-12-23,128.1683,123.8305,119.4927
2011-12-27,128.2162,124.1695,120.1228
2011-12-28,127.9919,124.4085,120.8251
2011-12-29,128.1182,124.465,120.8118
2011-12-30,128.1666,124.4915,120.8164
2012-01-03,128.5248,124.6235,120.7222
2012-01-04,128.7695,124.6975,120.6255
2012-01-05,129.0639,124.7865,120.5091
2012-01-06,129.2219,124.8355,120.4491
2012-01-09,129.6157,125.039,120.4623
2012-01-10,130.0913,125.193,120.2947
2012-01-11,130.6158,125.4425,120.2692
2012-01-12,131.1049,125.7655,120.4261
2012-01-13,131.2833,126.1205,120.9577
2012-01-17,131.4895,126.4785,121.4675
2012-01-18,131.7511,126.9375,122.1239
2012-01-19,131.6404,127.496,123.3516
2012-01-20,132.1346,127.897,123.6594
2012-01-23,132.4383,128.269,124.0997
2012-01-24,132.7303,128.5785,124.4267
2012-01-25,133.2538,128.887,124.5202
2012-01-26,133.5635,129.1565,124.7495
2012-01-27,133.5813,129.506,125.4307
2012-01-30,133.607,129.7685,125.93
2012-01-31,133.411,130.0595,126.708
2012-02-01,133.6001,130.308,127.0159
2012-02-02,133.7749,130.557,127.3391
2012-02-03,134.3226,130.882,127.4414
2012-02-06,134.6712,131.219,127.7668
2012-02-07,135.0162,131.5575,128.0988
2012-02-08,135.4738,131.8605,128.2472
2012-02-09,135.8712,132.1685,128.4658
2012-02-10,136.0196,132.411,128.8024
2012-02-13,136.17,132.737,129.304
2012-02-14,136.2449,133.0295,129.8141
2012-02-15,136.3243,133.219,130.1137
2012-02-16,136.6759,133.4485,130.2211
2012-02-17,137.066,133.6715,130.277
2012-02-21,137.379,133.9145,130.45
2012-02-22,137.5318,134.143,130.7542
2012-02-23,137.8184,134.3465,130.8746
2012-02-24,138.0511,134.599,131.1469
2012-02-27,138.2423,134.866,131.4897
2012-02-28,138.3414,135.1755,132.0096
2012-02-29,138.1818,135.4605,132.7392
2012-03-01,138.2475,135.7235,133.1995
2012-03-02,138.1475,135.955,133.7625
2012-03-05,138.1831,136.0655,133.9479
2012-03-06,138.1559,136.0805,134.0051
2012-03-07,138.1247,136.1255,134.1263
2012-03-08,138.2066,136.218,134.2294
2012-03-09,138.3593,136.3285,134.2977
2012-03-12,138.376,136.4895,134.603
2012-03-13,139.0978,136.7245,134.3512
2012-03-14,139.6002,136.9605,134.3208
2012-03-15,140.143,137.2685,134.394
2012-03-16,140.5832,137.481,134.3788
2012-03-19,141.0893,137.703,134.3167
2012-03-20,141.4375,137.9015,134.3655
2012-03-21,141.6734,138.1105,134.5476
2012-03-22,141.7642,138.239,134.7138
2012-03-23,141.8976,138.375,134.8524
2012-03-26,142.3403,138.5975,134.8547
2012-03-27,142.6492,138.778,134.9068
2012-03-28,142.8004,138.9505,135.1006
2012-03-29,142.9211,139.0755,135.2299
2012-03-30,143.0773,139.2505,135.4237
2012-04-02,143.3097,139.505,135.7003
2012-04-03,143.0158,139.8305,136.6452
2012-04-04,142.5971,140.039,137.4809
2012-04-05,142.3402,140.1765,138.0128
2012-04-09,142.23,140.209,138.188
2012-04-10,142.6523,140.125,137.5977
2012-04-11,142.8436,139.972,137.1004
2012-04-12,142.8335,139.916,136.9985
2012-04-13,142.8668,139.737,136.6072
2012-04-16,142.9018,139.5745,136.2472
2012-04-17,142.7667,139.486,136.2053
2012-04-18,142.6657,139.3945,136.1233
2012-04-19,142.5967,139.27,135.9433
2012-04-20,142.5837,139.2075,135.8313
2012-04-23,142.5925,139.0645,135.5365
2012-04-24,142.2526,138.8495,135.4464
2012-04-25,141.9891,138.7505,135.5119
2012-04-26,141.9433,138.735,135.5267
2012-04-27,141.967,138.743,135.519
2012-04-30,141.824,138.696,135.568
2012-05-01,141.5789,138.641,135.7031
2012-05-02,141.3894,138.594,135.7986
2012-05-03,141.316,138.5635,135.811
2012-05-04,141.1964,138.424,135.6516
2012-05-07,141.1993,138.368,135.5367
2012-05-08,141.1308,138.4005,135.6702
2012-05-09,141.2465,138.3375,135.4285
2012-05-10,141.268,138.199,135.13
2012-05-11,141.3647,138.1225,134.8803
2012-05-14,141.6382,137.9755,134.3128
2012-05-15,141.8285,137.6885,133.5485
2012-05-16,142.0208,137.3995,132.7782
2012-05-17,142.4804,137.0565,131.6326
2012-05-18,142.9142,136.646,130.3778
2012-05-21,142.9949,136.405,129.8151
2012-05-22,142.9714,136.1495,129.3276
2012-05-23,142.6753,135.8035,128.9317
2012-05-24,142.1292,135.422,128.7148
2012-05-25,141.455,135.0075,128.56
2012-05-29,140.7655,134.699,128.6325
2012-05-30,139.7659,134.25,128.7341
2012-05-31,138.6879,133.8075,128.9271
2012-06-01,138.0533,133.253,128.4527
2012-06-04,137.7833,132.808,127.8327
2012-06-05,137.2251,132.4065,127.5879
2012-06-06,136.6062,132.1775,127.7488
2012-06-07,136.1091,131.993,127.8769
2012-06-08,135.5698,131.847,128.1242
2012-06-11,134.9368,131.637,128.3372
2012-06-12,134.7367,131.5775,128.4183
2012-06-13,134.5786,131.514,128.4494
2012-06-14,134.6775,131.546,128.4145
2012-06-15,135.0192,131.71,128.4008
2012-06-18,135.32,131.943,128.566
2012-06-19,135.8829,132.1295,128.3761
2012-06-20,136.3215,132.2935,128.2655
2012-06-21,136.3305,132.302,128.2735
2012-06-22,136.4078,132.3485,128.2892
2012-06-25,136.3925,132.3095,128.2265
2012-06-26,136.2579,132.2235,128.1891
2012-06-27,136.3428,132.294,128.2452
2012-06-28,136.3959,132.36,128.3241
2012-06-29,136.6206,132.757,128.8934
2012-07-02,136.7412,133.1775,129.6138
2012-07-03,137.0892,133.5945,130.0998
2012-07-05,137.5091,133.8355,130.1619
2012-07-06,137.6526,134.0075,130.3624
2012-07-09,137.7814,134.1185,130.4556
2012-07-10,137.7011,134.255,130.8089
2012-07-11,137.709,134.317,130.925
2012-07-12,137.6455,134.389,131.1325
2012-07-13,137.7824,134.503,131.2236
2012-07-16,137.8665,134.5675,131.2685
2012-07-17,138.054,134.6655,131.277
2012-07-18,138.3131,134.749,131.1849
2012-07-19,138.6461,134.8615,131.0769
2012-07-20,138.7379,135.063,131.3881
2012-07-23,138.7452,135.1445,131.5438
2012-07-24,138.4791,135.275,132.0709
2012-07-25,138.2725,135.374,132.4755
2012-07-26,138.2565,135.524,132.7915
2012-07-27,138.5784,135.8185,133.0586
2012-07-30,138.9761,135.9475,132.9189
2012-07-31,139.1245,136.0075,132.8905
2012-08-01,139.1507,136.0165,132.8823
2012-08-02,139.1364,136.009,132.8816
2012-08-03,139.6386,136.202,132.7654
2012-08-06,140.1327,136.417,132.7013
2012-08-07,140.6546,136.726,132.7974
2012-08-08,141.1107,137.0425,132.9743
2012-08-09,141.4095,137.3975,133.3855
2012-08-10,141.8549,137.652,133.4491
2012-08-13,142.201,137.919,133.637
2012-08-14,142.5339,138.1405,133.7471
2012-08-15,142.8619,138.3195,133.7771
2012-08-16,143.3364,138.5325,133.7286
2012-08-17,143.7739,138.818,133.8621
2012-08-20,144.026,139.173,134.32
2012-08-21,143.898,139.5645,135.231
2012-08-22,143.5487,139.9575,136.3663
2012-08-23,143.3324,140.182,137.0316
2012-08-24,143.4454,140.3235,137.2016
2012-08-27,143.5358,140.4665,137.3972
2012-08-28,143.4686,140.651,137.8334
2012-08-29,143.3085,140.847,138.3855
2012-08-30,142.5875,141.0395,139.4915
2012-08-31,142.47,141.13,139.79
2012-09-04,142.3501,141.2005,140.0509
2012-09-05,142.3163,141.23,140.1437
2012-09-06,142.8951,141.394,139.8929
2012-09-07,143.5077,141.58,139.6523
2012-09-10,143.7823,141.7135,139.6447
2012-09-11,144.0995,141.8705,139.6415
2012-09-12,144.4743,142.0505,139.6267
2012-09-13,145.4043,142.3325,139.2607
2012-09-14,146.3304,142.595,138.8596
2012-09-17,146.9639,142.823,138.6821
2012-09-18,147.4891,143.0445,138.5999
2012-09-19,147.9662,143.2915,138.6168
2012-09-20,148.3855,143.536,138.6865
2012-09-21,148.559,143.7965,139.034
2012-09-24,148.7101,144.0035,139.2969
2012-09-25,148.7004,144.1315,139.5626
2012-09-26,148.6405,144.226,139.8115
2012-09-27,148.6191,144.3825,140.1459
2012-09-28,148.4077,144.5565,140.7053
2012-10-01,148.2418,144.716,141.1902
2012-10-02,147.9883,144.8895,141.7907
2012-10-03,147.6023,145.0985,142.5947
2012-10-04,147.6808,145.2165,142.7522
2012-10-05,147.7674,145.307,142.8466
2012-10-08,147.734,145.4135,143.093
2012-10-09,147.7141,145.428,143.1419
2012-10-10,147.8058,145.3725,142.9392
2012-10-11,147.727,145.211,142.695
2012-10-12,147.5224,144.9935,142.4646
2012-10-15,147.2856,144.8605,142.4354
2012-10-16,147.118,144.8065,142.495
2012-10-17,147.0202,144.7815,142.5428
2012-10-18,146.8526,144.737,142.6214
2012-10-19,146.7391,144.613,142.4869
2012-10-22,146.6328,144.501,142.3692
2012-10-23,146.8847,144.367,141.8493
2012-10-24,147.1338,144.2535,141.3732
2012-10-25,147.2167,144.093,140.9693
2012-10-26,147.3072,143.962,140.6168
2012-10-31,147.3383,143.812,140.2857
2012-11-01,147.2648,143.7285,140.1922
2012-11-02,147.1507,143.552,139.9533
2012-11-05,146.8046,143.338,139.8714
2012-11-06,146.4,143.179,139.958
2012-11-07,146.2305,142.883,139.5355
2012-11-08,146.4699,142.575,138.6801
2012-11-09,146.6442,142.319,137.9938
2012-11-12,146.7024,142.0645,137.4266
2012-11-13,146.7863,141.8095,136.8327
2012-11-14,146.878,141.402,135.926
2012-11-15,146.5754,140.91,135.2446
2012-11-16,145.8642,140.4185,134.9728
2012-11-19,144.9528,140.084,135.2152
2012-11-20,144.5111,139.874,135.2369
2012-11-21,144.0212,139.676,135.3308
2012-11-23,144.0122,139.6725,135.3328
2012-11-26,144.0156,139.674,135.3324
2012-11-27,143.8976,139.619,135.3404
2012-11-28,143.9123,139.6245,135.3367
2012-11-29,144.0252,139.663,135.3008
2012-11-30,143.9016,139.629,135.3564
2012-12-03,143.8865,139.6235,135.3605
2012-12-04,143.8014,139.5935,135.3856
2012-12-05,143.5387,139.5205,135.5023
2012-12-06,143.7924,139.6335,135.4746
2012-12-07,144.1111,139.852,135.5929
2012-12-10,144.3979,140.0675,135.7371
2012-12-11,144.8108,140.326,135.8412
2012-12-12,145.1427,140.612,136.0813
2012-12-13,145.0101,140.947,136.8839
2012-12-14,144.5623,141.267,137.9717
2012-12-17,144.2386,141.637,139.0354
2012-12-18,144.7613,141.949,139.1367
2012-12-19,144.8914,142.204,139.5166
2012-12-20,145.1492,142.4875,139.8258
2012-12-21,145.1716,142.5595,139.9474
2012-12-24,145.1463,142.6245,140.1027
2012-12-26,145.0277,142.6955,140.3633
2012-12-27,145.0225,142.7005,140.3785
2012-12-28,145.1858,142.596,140.0062
2012-12-31,145.1923,142.609,140.0257
2013-01-02,145.7677,142.8395,139.9113
2013-01-03,146.1521,143.0635,139.9749
2013-01-04,146.6236,143.307,139.9904
2013-01-07,146.9571,143.5065,140.0559
2013-01-08,147.1853,143.6635,140.1417
2013-01-09,147.4439,143.836,140.2281
2013-01-10,147.8856,144.018,140.1504
2013-01-11,148.2755,144.196,140.1165
2013-01-14,148.5966,144.413,140.2294
2013-01-15,148.8565,144.6615,140.4665
2013-01-16,149.1234,144.8255,140.5276
2013-01-17,149.4691,144.957,140.4449
2013-01-18,149.89,145.159,140.428
2013-01-22,150.3969,145.3595,140.3221
2013-01-23,150.8691,145.6885,140.5079
2013-01-24,151.2262,146.0415,140.8568
2013-01-25,151.5672,146.4665,141.3658
2013-01-28,151.6957,146.892,142.0883
2013-01-29,151.3436,147.4235,143.5034
2013-01-30,151.1463,147.8065,144.4667
2013-01-31,151.3245,147.9885,144.6525
2013-02-01,151.7165,148.264,144.8115
2013-02-04,151.8029,148.4225,145.0421
2013-02-05,152.0451,148.6765,145.3079
2013-02-06,152.1681,148.957,145.7459
